Energy (eV), Intensity (a.u.)
1.528964489354609935e+00,-2.855350048012948250e+01
1.529053788406790071e+00,-5.957900569858934148e+01
1.529143326061350061e+00,-1.084895949176323313e+02
1.529232644119320028e+00,-1.215131199030712281e+02
1.529322204608579927e+00,2.902782034795528432e+00
1.529411543565160070e+00,7.838037202393835834e+00
1.529501008042309929e+00,3.370348735549874419e+01
1.529590482986699973e+00,5.847008470261181756e+00
1.529679970287199930e+00,4.071251846086158110e+01
1.529769581294289971e+00,1.352875230205669936e+02
1.529859087665129902e+00,1.373479262916189612e+02
1.529948606398249922e+00,1.603193335230994876e+02
1.530038133720339921e+00,2.638528453033497954e+02
1.530127786697109915e+00,8.701520533033908578e+01
1.530217452069329909e+00,2.979388498052350087e+02
1.530306895655549893e+00,3.686751068352648986e+02
1.530396580132360018e+00,1.651537780383350196e+02
1.530486277010820073e+00,2.657529825042085463e+02
1.530575867271070090e+00,2.828960860415652974e+02
1.530665468020639963e+00,3.387946714556883308e+02
1.530755196421949904e+00,2.785142243958553081e+02
1.530844933453819889e+00,3.314698467980499004e+02
1.530934565709650030e+00,3.695385042517373222e+02
1.531024210352530002e+00,6.428613610987383709e+02
1.531113978928750008e+00,4.754877757383567314e+02
1.531203875261649916e+00,6.713639993067334899e+02
1.531293549556330014e+00,7.124257000828933997e+02
1.531383234355099932e+00,7.683771428269028547e+02
1.531473162309300085e+00,9.046750030231328310e+02
1.531562868149040080e+00,8.565050097811461001e+02
1.531652699904489934e+00,1.022531071446244937e+03
1.531742544090610059e+00,1.137970463573098414e+03
1.531832396925220108e+00,1.300969190695241423e+03
1.531922260302079897e+00,1.190432272458207763e+03
1.532012136115830092e+00,1.320718607957587210e+03
1.532102136056799901e+00,1.254842451777916722e+03
1.532191915597929999e+00,1.290031276371172453e+03
1.532281938556959933e+00,1.215313716341763893e+03
1.532371854686900070e+00,1.280250281718331962e+03
1.532461896898289933e+00,9.798848890843929667e+02
1.532551720502939974e+00,1.000336053939622161e+03
1.532641783854030049e+00,7.862589647429283559e+02
1.532731742222479987e+00,6.821043475833712364e+02
1.532821713046540024e+00,6.017490151261886240e+02
1.532911808134630016e+00,4.977044901827642889e+02
1.533001800100169953e+00,5.064590717850942951e+02
1.533091916360169948e+00,5.538007786654636675e+02
1.533182043215620016e+00,5.180966951845809945e+02
1.533272066914030063e+00,4.171766942641611990e+02
1.533362214952600056e+00,3.993371418114124936e+02
1.533452257914770023e+00,4.971395541887155218e+02
1.533542429040279931e+00,4.526543404282232927e+02
1.533632608874230030e+00,4.526577670588736169e+02
1.533722685493599913e+00,5.652763841191053871e+02
1.533812886529350106e+00,5.593731709488937440e+02
1.533903098175499968e+00,7.371473282535439466e+02
1.533993322331610010e+00,7.638334754229747432e+02
1.534083555204390104e+00,7.342647288038103852e+02
1.534173798693200030e+00,7.313701224261955076e+02
1.534263938898319912e+00,6.456015309940119096e+02
1.534354319424940050e+00,6.486804152430382828e+02
1.534444596672069894e+00,6.073810388409862071e+02
1.534534882644140064e+00,5.513172257924585438e+02
1.534625063387129895e+00,5.071166208484485765e+02
1.534715372497690078e+00,4.452035128667426420e+02
1.534805806219879942e+00,5.193696607965570138e+02
1.534896252500300040e+00,4.811650874200494172e+02
1.534986591632159891e+00,4.222883677925622692e+02
1.535076941398809902e+00,5.141968896574294376e+02
1.535167303702700048e+00,5.824461409477869438e+02
1.535257674744759937e+00,5.058941552330902596e+02
1.535348174291919943e+00,5.327918039809023867e+02
1.535438566630549895e+00,6.364924056138534070e+02
1.535529085604339983e+00,6.515713385324850151e+02
1.535619501148580035e+00,6.577940971645899708e+02
1.535709925439260104e+00,8.146057530931381052e+02
1.535800594345910097e+00,7.086548472410702288e+02
1.535891039965670002e+00,8.919937757810112089e+02
1.535981612298370047e+00,8.775656767212001341e+02
1.536072197216739932e+00,9.457696516296655318e+02
1.536162558743749962e+00,9.077472404341714309e+02
1.536253165006739918e+00,9.228499151209929323e+02
1.536343780055150043e+00,9.703974910883356415e+02
1.536434523825499943e+00,9.884562576258023228e+02
1.536525044128999928e+00,9.652331635416311428e+02
1.536615575099280040e+00,1.027509032594387236e+03
1.536706350980439950e+00,1.054414937177345564e+03
1.536797019500169892e+00,1.090154290138219039e+03
1.536887700624609998e+00,1.064016952713010141e+03
1.536978390546160034e+00,1.164562531790488492e+03
1.537069091171360036e+00,1.047129317358394246e+03
1.537159804407620012e+00,1.168268971538920368e+03
1.537250526446009902e+00,1.153934543246289877e+03
1.537341377364640049e+00,1.095456031854513867e+03
1.537432004558870080e+00,9.781233107318124667e+02
1.537522876929980020e+00,8.784989530972906095e+02
1.537613641831240052e+00,9.613337032094353845e+02
1.537704533769290061e+00,6.999438693740876261e+02
1.537795322027130096e+00,6.062980943682185853e+02
1.537886119098800020e+00,5.332705404883818119e+02
1.537976928800649956e+00,4.661482312596935458e+02
1.538067863694529969e+00,3.961125278558470200e+02
1.538158694861730069e+00,4.084002804982198427e+02
1.538249651251820005e+00,3.413339386378351605e+02
1.538340620308120021e+00,3.918293589474323539e+02
1.538431598215820095e+00,2.836502098050601148e+02
1.538522470441409995e+00,2.342502689423231459e+02
1.538613471769499919e+00,2.612321656240189895e+02
1.538704365482850056e+00,1.472383299828676400e+02
1.538795271845529999e+00,1.565946631275074878e+02
1.538886420037959946e+00,1.916886521257274723e+01
1.538977464426579900e+00,1.136562116029548122e+02
1.539068401152070109e+00,-1.029771960385606633e+02
1.539159467075519983e+00,-7.600233702126423907e+01
1.539250541865530009e+00,-1.751953643926029258e+02
1.539341744002000079e+00,-1.628964185830864437e+02
1.539432725694900084e+00,-1.506206585429461882e+02
1.539523832827139893e+00,-1.676774783674159153e+02
1.539614952655490088e+00,-1.847396972171268317e+02
1.539706081358859890e+00,-1.812889452489386031e+02
1.539797222762619988e+00,-1.514739614671635195e+02
1.539888373044770109e+00,-2.154541009717148654e+02
1.539979652695939949e+00,-1.885958412767202788e+02
1.540070824578360087e+00,-2.555071259384220639e+02
1.540162009169760093e+00,-2.052546025873009796e+02
1.540253319352109962e+00,-1.901718078524038731e+02
1.540344525555739974e+00,-2.541708108899150602e+02
1.540435740647920104e+00,-2.127770579711474852e+02
1.540527083291050037e+00,-2.738564049456860516e+02
1.540618438681560010e+00,-2.383596315190432051e+02
1.540709686218389995e+00,-2.350858719060279896e+02
1.540800946479230049e+00,-2.318342424004827365e+02
1.540892332439729895e+00,-1.817997803222040147e+02
1.540983614339709984e+00,-2.312457678262516367e+02
1.541075021970450099e+00,-2.368329079307449945e+02
1.541166325517280056e+00,-2.950727342992384479e+02
1.541257754825960058e+00,-3.445450374419124842e+02
1.541349196899270080e+00,-3.238825822059168900e+02
1.541440647907480033e+00,-2.155877132824548710e+02
1.541531994784969939e+00,-2.622124898028629332e+02
1.541623467486560095e+00,-2.796343756846616770e+02
1.541714952961410035e+00,-3.292087537001981445e+02
1.541806447377989997e+00,-2.882684240828618840e+02
1.541897954572140073e+00,-2.210947230421024869e+02
1.541989470711430110e+00,-2.707494452246897367e+02
1.542081116615559910e+00,-2.445269509059199891e+02
1.542172537502360052e+00,-2.738047548440802075e+02
1.542264205169050051e+00,-2.593319682667852248e+02
1.542355764790880102e+00,-3.324270509924176622e+02
1.542447220164739896e+00,-2.946951250264477267e+02
1.542538918571020101e+00,-2.307581407350461973e+02
1.542630512733669912e+00,-1.931289596932332984e+02
1.542722115855130083e+00,-2.342714361200673352e+02
1.542813848869940108e+00,-2.025621545744895684e+02
1.542905473766750024e+00,-3.020642172059810946e+02
1.542997111467099947e+00,-2.092474294748209331e+02
1.543088758133110083e+00,-2.534446039423369825e+02
1.543180651906640000e+00,-3.326234792912204057e+02
1.543272320377440110e+00,-3.331877431408832990e+02
1.543364118838159937e+00,-2.901132647572538872e+02
1.543455691916010064e+00,-3.198997366151186270e+02
1.543547512193649940e+00,-3.060513176298286453e+02
1.543639341475089966e+00,-2.922577155821761608e+02
1.543731066371899940e+00,-4.298565100215071197e+02
1.543822917495430103e+00,-4.074215040535896719e+02
1.543914781472119913e+00,-2.948588000481197469e+02
1.544006537184219985e+00,-4.092787782289968277e+02
1.544098540304380096e+00,-3.753853450473404791e+02
1.544190435163399933e+00,-3.270229744868975104e+02
1.544282225567140010e+00,-2.641994715629033408e+02
1.544374142291649932e+00,-2.973809055125007035e+02
1.544466071882399927e+00,-3.073594220940552191e+02
1.544558010494190059e+00,-2.098747408965120087e+02
1.544649961976569896e+00,-2.897183877168266690e+02
1.544741924407819988e+00,-2.824480419052948719e+02
1.544833895865290074e+00,-2.113440994356238321e+02
1.544925880199899959e+00,-1.896971752176365555e+02
1.545017990993150070e+00,-2.349037513787457954e+02
1.545109997252940071e+00,-1.727490527989916700e+02
1.545202012545870085e+00,-2.238850796640927001e+02
1.545294040724700002e+00,-1.880084664255073221e+02
1.545386077940110070e+00,-2.537720304307716219e+02
1.545478245544730012e+00,-1.890294338199750257e+02
1.545570304704459996e+00,-2.636159495256692935e+02
1.545662376758849987e+00,-2.106397144052210706e+02
1.545754575397700004e+00,-2.621453050798463664e+02
1.545846669408649898e+00,-2.354287097910138868e+02
1.545938891962910011e+00,-2.551767436314336521e+02
1.546031006010899933e+00,-2.663007859072225187e+02
1.546123132964519975e+00,-2.398264538348925896e+02
1.546215504192399948e+00,-2.163352005904908992e+02
1.546307653136230087e+00,-2.247985417702708446e+02
1.546399928774820021e+00,-2.014781325910660712e+02
1.546492099702710066e+00,-2.216864321714234620e+02
1.546584397356900009e+00,-1.464186151908126874e+02
1.546676707957949981e+00,-1.320539697253921361e+02
1.546769027649669948e+00,-9.172720806791616610e+01
1.546861360292669962e+00,-1.325320948409412551e+02
1.546953703959700110e+00,-2.197065785105523616e+02
1.547046056722640062e+00,-1.564970644419345263e+02
1.547138304691960009e+00,-1.599255610083470742e+02
1.547230679498110106e+00,-8.246079228273140416e+01
1.547323067266549890e+00,-1.149943684979701288e+02
1.547415464137869900e+00,-9.556486778035758789e+01
1.547507991783670045e+00,-1.224847055499519115e+02
1.547600412673640013e+00,-1.176928324980032698e+02
1.547692842671730018e+00,-1.650103882944852671e+02
1.547785285643159980e+00,-1.026106483796393718e+02
1.547877855590289897e+00,-1.067691068111965933e+02
1.547970202787009919e+00,-1.167935031390396716e+02
1.548062794855169955e+00,-6.049036590608750430e+01
1.548155399933700105e+00,-8.226079151815827117e+01
1.548247898171700054e+00,-2.905729733858288455e+01
1.548340405530060027e+00,-8.853911501942309314e+01
1.548433043825889976e+00,-6.729203595532590043e+01
1.548525573311029913e+00,1.212134584462385760e+02
1.548618233766289931e+00,1.816792000613571645e+01
1.548710785386149924e+00,7.371248316540453516e+01
1.548803468008780104e+00,1.089493629958603265e+02
1.548896161725269893e+00,1.238907399388629642e+02
1.548988746569269992e+00,1.763901898994083695e+01
1.549081344417619910e+00,2.457135761596564976e+02
1.549174187525260038e+00,1.190969201524787877e+02
1.549266807546749947e+00,1.624504050927195067e+02
1.549359556733630017e+00,1.278926859367887232e+02
1.549452315090189991e+00,1.451003219921094001e+02
1.549545086490440093e+00,1.622022025989259078e+02
1.549637867063889951e+00,1.647989636963065436e+02
1.549730542539079936e+00,1.039523461732109695e+02
1.549823465420890001e+00,7.180654704758438811e+01
1.549916161160050043e+00,1.892564463223392863e+02
1.550009106303499973e+00,9.934736411206080220e+01
1.550101942454249926e+00,1.215931115077313507e+02
1.550194673447089944e+00,1.005808175719429869e+02
1.550287651998109917e+00,1.916507815267824526e+02
1.550380521519250099e+00,2.480831033932634000e+02
1.550473522366099921e+00,3.273969202481716820e+02
1.550566295884379997e+00,2.455894585464324109e+02
1.550659319020879945e+00,3.103059258813286760e+02
1.550752235017279990e+00,3.519143792447727037e+02
1.550845278526280069e+00,4.422584275390175890e+02
1.550938216810189951e+00,5.094942048129427121e+02
1.551031282638619890e+00,6.771511298384680231e+02
1.551124243218050092e+00,5.947743968490685802e+02
1.551217214941289946e+00,6.645338306120953575e+02
1.551310314256939993e+00,6.939701422994235145e+02
1.551403308287730098e+00,7.003411075044419931e+02
1.551496429942899935e+00,6.979983752098248715e+02
1.551589446289290075e+00,7.988857810657333403e+02
1.551682592233730063e+00,7.561690845353433588e+02
1.551775747420490070e+00,8.568228201715400019e+02
1.551868797262550004e+00,8.340137801529641592e+02
1.551962095238240025e+00,8.856773360772363048e+02
1.552055165487790100e+00,8.856323867366257900e+02
1.552148485874329964e+00,1.051775875207210902e+03
1.552241578481369899e+00,1.017129450942489939e+03
1.552334802742999953e+00,1.062653356292977605e+03
1.552428038202990024e+00,1.082286363279106354e+03
1.552521282919550050e+00,1.219302442463994794e+03
1.552614540782099928e+00,1.390567668255358967e+03
1.552707809849060094e+00,1.513003342815101860e+03
1.552801088177959921e+00,1.784235725214334252e+03
1.552894379659589985e+00,2.124019870070077104e+03
1.552987800995270007e+00,2.432116659171989340e+03
1.553081112968939914e+00,2.989070181601250169e+03
1.553174438102099986e+00,3.840541556404101811e+03
1.553267891192509964e+00,4.854753811819814473e+03
1.553361238774819908e+00,6.480812895841447244e+03
1.553454597577730079e+00,7.499846715647131532e+03
1.553548084386070061e+00,8.661470111451693811e+03
1.553641465650279940e+00,8.961933668240555562e+03
1.553734858141160080e+00,8.350192330719921301e+03
1.553828378685689904e+00,6.209233098690474435e+03
1.553921793650020033e+00,4.369030077091046223e+03
1.554015338647730005e+00,3.452389838847932879e+03
1.554108774146079952e+00,3.044583811939296538e+03
1.554202341658009967e+00,2.419739421127251262e+03
1.554295801593839954e+00,1.757926919105053230e+03
1.554389389679859956e+00,1.224784568116798027e+03
1.554482990985639912e+00,9.059185020675571423e+02
1.554576484678499959e+00,6.527829546290373628e+02
1.554670106569870036e+00,6.308832589532702286e+02
1.554763741687799961e+00,5.518727628641266847e+02
1.554857388085379988e+00,4.728507440355435847e+02
1.554951043814750022e+00,5.678501170506417566e+02
1.555044593819439935e+00,3.861038474948659314e+02
1.555138393026010091e+00,3.098929534938163215e+02
1.555232082611720079e+00,3.591572732753841137e+02
1.555325785437640107e+00,4.454444544208458865e+02
1.555419499555440010e+00,3.321381896207908540e+02
1.555513223015859925e+00,3.328552525110351326e+02
1.555606959723309979e+00,3.136072260064706825e+02
1.555700707728780108e+00,2.288197220309100430e+02
1.555794584155089977e+00,3.747865041661218584e+02
1.555888354776810090e+00,3.526586355215945332e+02
1.555982136702680041e+00,2.507938264622537190e+02
1.556076047097910031e+00,2.400646736569990480e+02
1.556169851652309921e+00,1.781051743633777278e+02
1.556263667516990079e+00,1.304006840957317763e+02
1.556357492740559900e+00,6.279636954727197917e+01
1.556451569578479965e+00,-7.877753209644492927e+01
1.556545419414770093e+00,-9.745422867991010207e+00
1.556639278615399968e+00,-7.725775031171178853e+01
1.556733151090430090e+00,-1.049134103305696044e+02
1.556827154118959999e+00,-8.989488392995099275e+01
1.556921166546040070e+00,-8.338641299007508678e+01
1.557015073023439999e+00,-1.223257661505754186e+02
1.557109229377819926e+00,-2.067153544138707275e+02
1.557203158543480015e+00,-2.000905660693558730e+02
1.557297216389120109e+00,-2.133291219123480005e+02
1.557391168236639922e+00,-3.344633739209521082e+02
1.557485250752840056e+00,-2.396614389691983433e+02
1.557579342680339929e+00,-2.215196521246548400e+02
1.557673447933960009e+00,-2.317281164633352546e+02
1.557767564559489948e+00,-1.879416131133214094e+02
1.557861690601809901e+00,-1.866897698918119204e+02
1.557955829977129891e+00,-2.903837675109818974e+02
1.558049980730570105e+00,-2.294067631426928529e+02
1.558144142864170023e+00,-2.705170151683919357e+02
1.558238314421849902e+00,-3.512564453599597982e+02
1.558332618783369927e+00,-2.617404465455445006e+02
1.558426815084059891e+00,-3.281291716615280620e+02
1.558521020814330083e+00,-3.632306894600940268e+02
1.558615239893710092e+00,-3.245371890191549937e+02
1.558709589885080016e+00,-3.566346856669795216e+02
1.558803710272639975e+00,-3.121062884288330679e+02
1.558898083084000019e+00,-2.306841551472027732e+02
1.558992467323059961e+00,-3.531566874654918138e+02
1.559086743414590082e+00,-1.327693621972478013e+02
1.559181028948499970e+00,-1.785502912983195074e+02
1.559275447453899899e+00,3.343908717982412782e+01
1.559369757774569987e+00,6.429266412179254075e+01
1.559464199139539931e+00,3.046948898603723137e+02
1.559558530333519988e+00,5.960783917140290669e+02
1.559652994566139927e+00,6.724300364683974749e+02
1.559747470243060041e+00,8.478942222887367279e+02
1.559841835711039959e+00,9.527139904143573403e+02
1.559936334268070102e+00,1.159431526944607185e+03
1.560030844275650086e+00,1.281379239300492372e+03
1.560125365735850034e+00,1.290329570140801025e+03
1.560219776936460079e+00,1.087410754109541131e+03
1.560314441059079904e+00,8.309855308825178781e+02
1.560408877109219938e+00,6.680476470879088993e+02
1.560503444385989980e+00,4.883489767472287895e+02
1.560598021161710092e+00,3.032051748007213519e+02
1.560692611366399918e+00,3.159798611623957640e+02
1.560787332876570010e+00,3.006571591767906284e+02
1.560881826179469911e+00,1.951503237947781599e+02
1.560976568694339983e+00,1.942777268422739780e+02
1.561071084912780016e+00,1.851040642773498348e+02
1.561165852370530072e+00,2.494611588939615103e+02
1.561260509458290091e+00,1.982774504555238764e+02
1.561355179991289921e+00,3.334728476873378895e+02
1.561449862006109912e+00,2.459569598971004325e+02
1.561544555504839948e+00,2.094040649550929629e+02
1.561639378492009955e+00,2.830038558666731205e+02
1.561734094979130072e+00,2.016951317772188759e+02
1.561828942954710087e+00,3.799203468815792348e+02
1.561923682438840055e+00,2.369737307976949978e+02
1.562018553444749935e+00,4.831236674474907886e+02
1.562113313966349892e+00,5.265212385279119189e+02
1.562208208010740007e+00,4.996632414235830311e+02
1.562302993513770000e+00,6.983217697959646557e+02
1.562397910605269891e+00,8.407810588994409500e+02
1.562492837261920009e+00,1.017169735980220594e+03
1.562587657308359912e+00,1.114868786350365781e+03
1.562682608993329891e+00,1.209912938474261409e+03
1.562777572218609912e+00,1.302305815444058226e+03
1.562872545016489978e+00,1.532735833470001580e+03
1.562967411155139930e+00,1.763285995943129819e+03
1.563062529187039917e+00,1.898324430714155369e+03
1.563157418391819986e+00,2.154445432517969493e+03
1.563252557581719993e+00,2.045142518297599509e+03
1.563347590092569961e+00,2.211592349661883418e+03
1.563442634158449973e+00,2.167369421664517176e+03
1.563537689781500095e+00,2.064343723253189637e+03
1.563632756963799997e+00,1.818245695684644488e+03
1.563727833735500061e+00,1.701671779291027860e+03
1.563822803737519918e+00,1.189258446835760196e+03
1.563918025914909915e+00,1.317589693664145216e+03
1.564013259689279955e+00,1.168077911034090903e+03
1.564108262392180038e+00,9.710839129424782641e+02
1.564203398973869952e+00,1.004557256841531171e+03
1.564298667507689977e+00,1.060684523879878270e+03
1.564393827254199953e+00,9.935191965488322694e+02
1.564489118986380101e+00,1.330627441495274979e+03
1.564584299932040068e+00,1.230188984690210646e+03
1.564679614870819968e+00,1.416096057847783641e+03
1.564774941423529908e+00,1.548864590701250108e+03
1.564870038660149953e+00,1.757491465591183214e+03
1.564965388417749903e+00,1.969070739140107889e+03
1.565060627324889930e+00,1.847216052417078799e+03
1.565156120820379915e+00,1.997470939541500684e+03
1.565251384920220090e+00,1.937708435561910164e+03
1.565346660617380037e+00,1.659639401264722892e+03
1.565442066491800066e+00,1.460306246699600024e+03
1.565537485973190091e+00,1.124005373366813728e+03
1.565632917087639964e+00,1.188456752759038181e+03
1.565728359837269990e+00,1.079499183090964607e+03
1.565823814224200028e+00,9.203890449315349542e+02
1.565919280250559931e+00,9.490552736516783625e+02
1.566014635298389912e+00,8.771572216439201384e+02
1.566110245252120059e+00,8.502641681831757978e+02
1.566205746209319960e+00,7.788058596440628207e+02
1.566301138127959902e+00,9.033475966996466013e+02
1.566396662368479964e+00,8.630512895662075152e+02
1.566492196282259997e+00,1.007501781995992587e+03
1.566587864559759957e+00,1.029095096982277482e+03
1.566683423777800011e+00,9.055078882133680054e+02
1.566778994654449919e+00,1.159435106500785650e+03
1.566874697966740060e+00,1.122868987365424118e+03
1.566970290201600058e+00,1.259701067616395221e+03
1.567065896081389909e+00,1.273760417674559221e+03
1.567161513628340108e+00,1.374571791939189779e+03
1.567257142844580065e+00,1.553712622261784418e+03
1.567353025429500057e+00,1.652024854206898226e+03
1.567448678020229913e+00,1.689038778982898521e+03
1.567544340305059958e+00,1.935536109765356741e+03
1.567640137142009893e+00,1.824937835165956358e+03
1.567735824780789988e+00,1.948896756797415492e+03
1.567831645024150067e+00,2.067409919955127407e+03
1.567927476981320067e+00,2.211145581635736107e+03
1.568023199702430093e+00,2.235061819015619221e+03
1.568119053095810012e+00,2.370667931542919177e+03
1.568214799210680077e+00,2.470125402810926971e+03
1.568310678014749993e+00,2.594798152292589293e+03
1.568406568543369906e+00,2.635969342209935348e+03
1.568502349772739946e+00,2.721838096501123346e+03
1.568598263742110088e+00,2.869124173059613895e+03
1.568694187457970068e+00,2.983072888377997970e+03
1.568790245961630081e+00,3.147263832883178566e+03
1.568886195145029916e+00,3.144442750433712717e+03
1.568982034965900052e+00,3.364464958163863230e+03
1.569078128726379973e+00,3.345175506561497059e+03
1.569174113128640080e+00,3.557005290920289553e+03
1.569269986144399942e+00,3.841219556419938726e+03
1.569365994021590049e+00,3.861154832207195795e+03
1.569462134821129951e+00,4.173303554479196464e+03
1.569558166211779904e+00,4.465973589071334573e+03
1.569654209354989893e+00,5.075675240428066900e+03
1.569750385471510024e+00,5.829877672031738257e+03
1.569846452141129944e+00,6.870251722492294903e+03
1.569942528582100039e+00,8.024338474045527619e+03
1.570038740034850111e+00,9.583896364017622545e+03
1.570134842002629982e+00,1.132084156836747024e+04
1.570230955735929967e+00,1.292672587660554200e+04
1.570327202544610001e+00,1.364054466369981856e+04
1.570423461152850031e+00,1.373766479015379446e+04
1.570519610225350027e+00,1.260748326086027919e+04
1.570615890434960082e+00,1.178315928165532932e+04
1.570712063072569942e+00,1.164756922107258470e+04
1.570808368870739935e+00,1.110690262557754795e+04
1.570904686479319912e+00,9.647978276767727948e+03
1.571000894488630006e+00,7.595844419450312671e+03
1.571097235709659978e+00,5.896762352781222035e+03
1.571193588747600067e+00,4.997076559344288398e+03
1.571289832148140109e+00,4.114359087764769356e+03
1.571386206820230003e+00,3.392810340592292050e+03
1.571482595306850083e+00,2.627188744847359885e+03
1.571578995619099972e+00,2.050337096040464075e+03
1.571675407759139942e+00,1.797948724882957322e+03
1.571771831729170010e+00,1.398825329322868129e+03
1.571868267531340013e+00,1.287978448799006173e+03
1.571964715167849969e+00,1.038701335773431765e+03
1.572061174640859926e+00,9.529251772126369815e+02
1.572157765549980102e+00,7.703020406495104453e+02
1.572254248717239955e+00,6.624876802771809707e+02
1.572350743727549904e+00,5.657945683802324766e+02
1.572447250583079992e+00,5.743121835369970540e+02
1.572543769286040005e+00,5.357929122998148159e+02
1.572640421503959995e+00,5.277418271685410218e+02
1.572736963923220044e+00,4.505210854436113550e+02
1.572833518196449898e+00,4.950166113847449196e+02
1.572930206036039946e+00,4.952654030300768682e+02
1.573026782043190019e+00,4.263666817067864940e+02
1.573123493646239934e+00,4.901877609922971715e+02
1.573220095386820061e+00,4.986770339373558727e+02
1.573316708992289925e+00,3.247578892808330693e+02
1.573413456249850073e+00,4.714022468480713997e+02
1.573510093606619975e+00,4.522044687028201224e+02
1.573606864649790049e+00,4.164325248505917898e+02
1.573703647596560007e+00,3.999751032448515389e+02
1.573800320604189951e+00,2.426539802286552003e+02
1.573897127349749958e+00,2.592936374530995636e+02
1.573993944007529899e+00,2.372470050880708641e+02
1.574090774575390039e+00,3.034820286258978967e+02
1.574187617057829947e+00,2.316857974618023945e+02
1.574284349537159899e+00,3.391787041683774078e+02
1.574381215840350068e+00,2.286904985863412776e+02
1.574478094064710065e+00,2.836675347124534028e+02
1.574574984212439910e+00,2.668788507490502298e+02
1.574671886285750055e+00,2.169566813692123333e+02
1.574768922281770012e+00,2.193867049755974676e+02
1.574865726217899997e+00,1.831366172783724551e+02
1.574962786106119950e+00,2.295419669359367845e+02
1.575059733918120042e+00,2.262570385592340472e+02
1.575156573612110034e+00,2.173814361046310069e+02
1.575253669354929942e+00,2.470352191620121403e+02
1.575350777068829977e+00,1.802241286152707289e+02
1.575447774655879929e+00,1.546477642517733102e+02
1.575544784188340097e+00,1.950771041865700681e+02
1.575641805668430040e+00,1.941301472289477488e+02
1.575738961243619896e+00,1.986264851727930818e+02
1.575836006640630060e+00,1.314848635488002628e+02
1.575933063991880045e+00,5.603126511223422312e+01
1.576030133299600067e+00,6.028950190353077687e+01
1.576127458976980034e+00,1.139975302524392191e+02
1.576224552234360088e+00,1.043259873408679823e+02
1.576321657454829994e+00,1.605535643832311052e+02
1.576418894887209987e+00,1.149818605689564492e+02
1.576516146321109924e+00,1.765222968050064765e+02
1.576613409754910045e+00,1.994795917038183006e+02
1.576710562894839907e+00,1.920989684233271646e+02
1.576807850319980053e+00,2.862814219236522604e+02
1.576905149751669954e+00,2.649815737068138333e+02
1.577002338850900021e+00,3.424372795713780988e+02
1.577099662287259951e+00,3.483975067327886563e+02
1.577196997736830086e+00,3.899443810059314046e+02
1.577294467588389981e+00,4.204130804266907262e+02
1.577391704684530049e+00,5.467924211936186794e+02
1.577489076187110095e+00,4.809743017655250696e+02
1.577586459711799893e+00,5.961383135206584711e+02
1.577683855260840096e+00,5.740147557714556115e+02
1.577781385298570038e+00,5.298683212225157604e+02
1.577878682440859937e+00,5.568968034901024566e+02
1.577976114076300007e+00,4.851285471010104402e+02
1.578073680252499944e+00,5.174531920756796808e+02
1.578171135971810024e+00,5.797941574337310158e+02
1.578268601720030029e+00,5.735024271660940940e+02
1.578366081516759944e+00,5.451875470350576052e+02
1.578463695923739918e+00,4.647402689095330288e+02
1.578561199822209993e+00,4.827963365821303228e+02
1.578658715767319975e+00,5.034761256603368338e+02
1.578756366374830078e+00,4.583422318806054818e+02
1.578854029063780029e+00,3.994265114593081876e+02
1.578951581192550080e+00,3.157755350293429615e+02
1.579049145376899999e+00,2.895104424411748028e+02
1.579146721619069993e+00,2.795609853029557712e+02
1.579244555300000075e+00,2.968845952224100415e+02
1.579342155694849925e+00,1.882503510659043400e+02
1.579439768154240031e+00,1.916667197087159593e+02
1.579537515415279980e+00,1.211575365206829815e+02
1.579635274775700093e+00,7.243248819345780021e+01
1.579733046237749905e+00,1.192820114465969255e+02
1.579830829803660075e+00,1.687392678142975342e+02
1.579928502680020053e+00,9.236631443768828831e+01
1.580026310445219906e+00,8.422059936457037566e+01
1.580124130321020059e+00,1.060157791000543170e+02
1.580221962309690031e+00,1.495438438618869554e+02
1.580319806413480022e+00,1.192213829242926408e+02
1.580417662634620024e+00,1.297539629034910718e+02
1.580515530975380001e+00,1.729324478621014123e+02
1.580613411437999938e+00,1.832377757632463045e+02
1.580711304024750019e+00,2.289078731141624417e+02
1.580809331670470108e+00,2.717373636553048755e+02
1.580907248527430031e+00,2.980698012081402339e+02
1.581005054552210076e+00,3.079143733144227326e+02
1.581102995657960086e+00,3.912899266151223969e+02
1.581201194886199923e+00,3.845739883915518362e+02
1.581299160295460027e+00,4.595228802440951767e+02
1.581397014820580038e+00,5.098044843216248410e+02
1.581495127535949896e+00,6.090380469469673699e+02
1.581593252426259921e+00,7.299349616212866749e+02
1.581691143354120088e+00,7.852909712648200866e+02
1.581789292570549899e+00,8.242013623564018872e+02
1.581887453968700008e+00,9.773823582517734394e+02
1.581985627550859919e+00,1.111352977981116965e+03
1.582083690188359926e+00,1.065488008594753637e+03
1.582181888130030023e+00,9.133885426149379327e+02
1.582279975101039904e+00,6.823094080600776579e+02
1.582378197411290044e+00,6.934011151687095662e+02
1.582476431916880033e+00,6.608631923946988991e+02
1.582574555412749939e+00,6.010327291273367791e+02
1.582672814300539965e+00,3.942673140171575596e+02
1.582771085390479948e+00,3.370422714114028508e+02
1.582869368684850064e+00,2.362427179066285987e+02
