Energy (eV), Intensity (a.u.)
1.529143326061350061e+00,1.924338988993147041e+03
1.529232644119320028e+00,1.970618892897319711e+03
1.529322204608579927e+00,1.931390619673133870e+03
1.529411543565160070e+00,2.030117203070012692e+03
1.529501008042309929e+00,2.010508651934891077e+03
1.529590482986699973e+00,2.049971321228677880e+03
1.529679970287199930e+00,1.971164885150433065e+03
1.529769581294289971e+00,2.312557718170540284e+03
1.529859087665129902e+00,2.069515577502532778e+03
1.529948606398249922e+00,2.003732614852927782e+03
1.530038133720339921e+00,2.036368429057744606e+03
1.530127786697109915e+00,2.154244348480027838e+03
1.530217452069329909e+00,2.088337873446923368e+03
1.530306895655549893e+00,2.009305951691009795e+03
1.530396580132360018e+00,1.943358733425495302e+03
1.530486277010820073e+00,2.067557473392244901e+03
1.530575867271070090e+00,1.896644141095060604e+03
1.530665468020639963e+00,1.915851084095466604e+03
1.530755196421949904e+00,1.810471985466371052e+03
1.530844933453819889e+00,1.888577944936771701e+03
1.530934565709650030e+00,2.032149530018505402e+03
1.531024210352530002e+00,1.808777320274991325e+03
1.531113978928750008e+00,1.749182007344329122e+03
1.531203875261649916e+00,1.899127143698275404e+03
1.531293549556330014e+00,1.859117028405192059e+03
1.531383234355099932e+00,1.694697105560202090e+03
1.531473162309300085e+00,2.309217661017934915e+03
1.531562868149040080e+00,2.203612257008051529e+03
1.531652699904489934e+00,2.209241225604547708e+03
1.531742544090610059e+00,2.083986330591060323e+03
1.531832396925220108e+00,2.200774947018030161e+03
1.531922260302079897e+00,2.376358255263264255e+03
1.532012136115830092e+00,2.218351208574312295e+03
1.532102136056799901e+00,2.138817932797199319e+03
1.532191915597929999e+00,1.948169274604664224e+03
1.532281938556959933e+00,2.221600249504965632e+03
1.532371854686900070e+00,2.063614041077670208e+03
1.532461896898289933e+00,2.023257140051113311e+03
1.532551720502939974e+00,2.009038427948845992e+03
1.532641783854030049e+00,1.949061119989293047e+03
1.532731742222479987e+00,1.993581752377402154e+03
1.532821713046540024e+00,1.881354357202901838e+03
1.532911808134630016e+00,2.004163586134087154e+03
1.533001800100169953e+00,1.878876229793726679e+03
1.533091916360169948e+00,1.740549650142938162e+03
1.533182043215620016e+00,2.176485155855715675e+03
1.533272066914030063e+00,2.044653572344568147e+03
1.533362214952600056e+00,1.951979837345917076e+03
1.533452257914770023e+00,2.133263240329936707e+03
1.533542429040279931e+00,2.079703119469400008e+03
1.533632608874230030e+00,2.117428501675416555e+03
1.533722685493599913e+00,2.318113775138012898e+03
1.533812886529350106e+00,2.277549477107802886e+03
1.533903098175499968e+00,2.334741198083283052e+03
1.533993322331610010e+00,2.365842105340776925e+03
1.534083555204390104e+00,2.344806605356028285e+03
1.534173798693200030e+00,2.291202420850825092e+03
1.534263938898319912e+00,2.361358461545616592e+03
1.534354319424940050e+00,2.340305977199000608e+03
1.534444596672069894e+00,2.202076738813755583e+03
1.534534882644140064e+00,2.005305410509085732e+03
1.534625063387129895e+00,1.971313588428278990e+03
1.534715372497690078e+00,2.282208196214321106e+03
1.534805806219879942e+00,2.163581861294579994e+03
1.534896252500300040e+00,2.194612985898048009e+03
1.534986591632159891e+00,2.245157799115943817e+03
1.535076941398809902e+00,1.964034617677065398e+03
1.535167303702700048e+00,2.242175468812491999e+03
1.535257674744759937e+00,1.668613910943210612e+03
1.535348174291919943e+00,2.122208695172729676e+03
1.535438566630549895e+00,1.977785653332558013e+03
1.535529085604339983e+00,1.963362514401831277e+03
1.535619501148580035e+00,2.020425257801667385e+03
1.535709925439260104e+00,2.252860116518003451e+03
1.535800594345910097e+00,2.277386957874242398e+03
1.535891039965670002e+00,2.191548413172001347e+03
1.535981612298370047e+00,2.281035887270722014e+03
1.536072197216739932e+00,2.435421877241441052e+03
1.536162558743749962e+00,2.447005040098342761e+03
1.536253165006739918e+00,2.283374586387601084e+03
1.536343780055150043e+00,2.671306759825316476e+03
1.536434523825499943e+00,2.280672796294729778e+03
1.536525044128999928e+00,2.357197116421227292e+03
1.536615575099280040e+00,2.291047786939817342e+03
1.536706350980439950e+00,2.062827192936087158e+03
1.536797019500169892e+00,2.612652154638464708e+03
1.536887700624609998e+00,2.209501888614822747e+03
1.536978390546160034e+00,2.305522768698158870e+03
1.537069091171360036e+00,2.479294326734006972e+03
1.537159804407620012e+00,2.303192491117064492e+03
1.537250526446009902e+00,2.502872416538738435e+03
1.537341377364640049e+00,2.398114402628564676e+03
1.537432004558870080e+00,2.481224813322155569e+03
1.537522876929980020e+00,2.790924130623732708e+03
1.537613641831240052e+00,2.530915074571756122e+03
1.537704533769290061e+00,2.788793460112031426e+03
1.537795322027130096e+00,2.994861228596888395e+03
1.537886119098800020e+00,2.942093697287918076e+03
1.537976928800649956e+00,2.759999468213866294e+03
1.538067863694529969e+00,2.746162010336613093e+03
1.538158694861730069e+00,2.932850505085684745e+03
1.538249651251820005e+00,3.054851703421188176e+03
1.538340620308120021e+00,3.215642365540922583e+03
1.538431598215820095e+00,3.331176936057695457e+03
1.538522470441409995e+00,3.123590716745167811e+03
1.538613471769499919e+00,2.954878994300021986e+03
1.538704365482850056e+00,2.980092535732781016e+03
1.538795271845529999e+00,2.753423429374031912e+03
1.538886420037959946e+00,2.849782940221460649e+03
1.538977464426579900e+00,2.810562710155782042e+03
1.539068401152070109e+00,2.584178386041074191e+03
1.539159467075519983e+00,2.577391012395794860e+03
1.539250541865530009e+00,2.602928703029547705e+03
1.539341744002000079e+00,2.570425667186944793e+03
1.539432725694900084e+00,2.428315416122953138e+03
1.539523832827139893e+00,2.344358982058387483e+03
1.539614952655490088e+00,2.312086441013153490e+03
1.539706081358859890e+00,2.254085462375192037e+03
1.539797222762619988e+00,2.183265513560611907e+03
1.539888373044770109e+00,2.060953509912208119e+03
1.539979652695939949e+00,2.215902711093543076e+03
1.540070824578360087e+00,1.855293029794963786e+03
1.540162009169760093e+00,2.049017288847295276e+03
1.540253319352109962e+00,2.133210289370287683e+03
1.540344525555739974e+00,2.372043668779427207e+03
1.540435740647920104e+00,2.018339625839811561e+03
1.540527083291050037e+00,2.179965298172793155e+03
1.540618438681560010e+00,1.845850850052775741e+03
1.540709686218389995e+00,2.097715950676910779e+03
1.540800946479230049e+00,1.577215707217791532e+03
1.540892332439729895e+00,1.623249148962839172e+03
1.540983614339709984e+00,1.566397794240697976e+03
1.541075021970450099e+00,1.528930320985396065e+03
1.541166325517280056e+00,1.517282351416525671e+03
1.541257754825960058e+00,1.299914816542455355e+03
1.541349196899270080e+00,1.494209176538064867e+03
1.541440647907480033e+00,1.270638189582026143e+03
1.541531994784969939e+00,1.497170701493698061e+03
1.541623467486560095e+00,1.325241533200500044e+03
1.541714952961410035e+00,1.134170210133742103e+03
1.541806447377989997e+00,1.135981203937455803e+03
1.541897954572140073e+00,1.253496504012303831e+03
1.541989470711430110e+00,1.274716638542899545e+03
1.542081116615559910e+00,1.565709948477302760e+03
1.542172537502360052e+00,1.484314500928569032e+03
1.542264205169050051e+00,1.492891652884636414e+03
1.542355764790880102e+00,1.514392403372059107e+03
1.542447220164739896e+00,1.439716498787328646e+03
1.542538918571020101e+00,1.692370924176395192e+03
1.542630512733669912e+00,1.720502635843573898e+03
1.542722115855130083e+00,1.800025855714398858e+03
1.542813848869940108e+00,1.706455089387764929e+03
1.542905473766750024e+00,1.600184513854111856e+03
1.542997111467099947e+00,1.763300284745040244e+03
1.543088758133110083e+00,1.535447791415443362e+03
1.543180651906640000e+00,1.570519602746377814e+03
1.543272320377440110e+00,1.342958469468277599e+03
1.543364118838159937e+00,1.589663965051618106e+03
1.543455691916010064e+00,1.253467671026407743e+03
1.543547512193649940e+00,1.320964859858847603e+03
1.543639341475089966e+00,1.318096390282905986e+03
1.543731066371899940e+00,1.321730094027698215e+03
1.543822917495430103e+00,1.101404054193740649e+03
1.543914781472119913e+00,1.278077522344671934e+03
1.544006537184219985e+00,1.102825110964932946e+03
1.544098540304380096e+00,1.426798699847592161e+03
1.544190435163399933e+00,1.565245587724386269e+03
1.544282225567140010e+00,1.377538968231772515e+03
1.544374142291649932e+00,1.746378017138008090e+03
1.544466071882399927e+00,1.725152820614012398e+03
1.544558010494190059e+00,1.825506569475143124e+03
1.544649961976569896e+00,1.759735660736262162e+03
1.544741924407819988e+00,1.898603347397224752e+03
1.544833895865290074e+00,1.948069154881040959e+03
1.544925880199899959e+00,2.055124280615744738e+03
1.545017990993150070e+00,2.245290537045492329e+03
1.545109997252940071e+00,2.090611876076590306e+03
1.545202012545870085e+00,2.114892169808576000e+03
1.545294040724700002e+00,1.966883322223947289e+03
1.545386077940110070e+00,1.965854828650790523e+03
1.545478245544730012e+00,1.875577132078552495e+03
1.545570304704459996e+00,1.964121587187881914e+03
1.545662376758849987e+00,1.874090510584045887e+03
1.545754575397700004e+00,1.937305988076251424e+03
1.545846669408649898e+00,1.866662241980519411e+03
1.545938891962910011e+00,1.917322708853967697e+03
1.546031006010899933e+00,2.140237150052554171e+03
1.546123132964519975e+00,2.006172102554127150e+03
1.546215504192399948e+00,2.318462126843420720e+03
1.546307653136230087e+00,2.490548180733920162e+03
1.546399928774820021e+00,2.726411903033380440e+03
1.546492099702710066e+00,2.382536294642465691e+03
1.546584397356900009e+00,2.828777054769031565e+03
1.546676707957949981e+00,3.001115498119308086e+03
1.546769027649669948e+00,2.855110877140030425e+03
1.546861360292669962e+00,3.135851847565200842e+03
1.546953703959700110e+00,3.015562695473158328e+03
1.547046056722640062e+00,3.207304600357798790e+03
1.547138304691960009e+00,3.488187557862235735e+03
1.547230679498110106e+00,3.215534476061220630e+03
1.547323067266549890e+00,3.452022364044675669e+03
1.547415464137869900e+00,3.281463754819082169e+03
1.547507991783670045e+00,3.181034349072169789e+03
1.547600412673640013e+00,3.239714393319249211e+03
1.547692842671730018e+00,3.317562074354560082e+03
1.547785285643159980e+00,2.988683516090168723e+03
1.547877855590289897e+00,3.193889008471734087e+03
1.547970202787009919e+00,3.049642159171667117e+03
1.548062794855169955e+00,3.388420904963872999e+03
1.548155399933700105e+00,3.409587566166262604e+03
1.548247898171700054e+00,3.170456122815293384e+03
1.548340405530060027e+00,3.363333699588024501e+03
1.548433043825889976e+00,3.600711797422892232e+03
1.548525573311029913e+00,3.698463489905688675e+03
1.548618233766289931e+00,3.954980010407728969e+03
1.548710785386149924e+00,3.830758816249044685e+03
1.548803468008780104e+00,4.049329389542987428e+03
1.548896161725269893e+00,4.210846799940027267e+03
1.548988746569269992e+00,4.106018246340049700e+03
1.549081344417619910e+00,4.388192661529039469e+03
1.549174187525260038e+00,4.283609215692504222e+03
1.549266807546749947e+00,4.217201739573453779e+03
1.549359556733630017e+00,4.360115112388626585e+03
1.549452315090189991e+00,4.769279780045480038e+03
1.549545086490440093e+00,4.367329005799183506e+03
1.549637867063889951e+00,4.491481570103468584e+03
1.549730542539079936e+00,4.324309417831065730e+03
1.549823465420890001e+00,4.467662056825763102e+03
1.549916161160050043e+00,4.452754063287186000e+03
1.550009106303499973e+00,4.482297678407178864e+03
1.550101942454249926e+00,4.151102725414756605e+03
1.550194673447089944e+00,4.459389371055071024e+03
1.550287651998109917e+00,4.653790891628325880e+03
1.550380521519250099e+00,4.455939141308665057e+03
1.550473522366099921e+00,4.852940325603483871e+03
1.550566295884379997e+00,4.743888269052772557e+03
1.550659319020879945e+00,4.982827672994821114e+03
1.550752235017279990e+00,5.076358387330426922e+03
1.550845278526280069e+00,5.264807007230505405e+03
1.550938216810189951e+00,5.573395678039581981e+03
1.551031282638619890e+00,5.275276079814176228e+03
1.551124243218050092e+00,4.971036002960383485e+03
1.551217214941289946e+00,5.178756944682799258e+03
1.551310314256939993e+00,4.969609778441754315e+03
1.551403308287730098e+00,4.937473453542956122e+03
1.551496429942899935e+00,4.817055099233664805e+03
1.551589446289290075e+00,4.722027541854130504e+03
1.551682592233730063e+00,4.608207930975508134e+03
1.551775747420490070e+00,4.715440294471402012e+03
1.551868797262550004e+00,4.608168690003956726e+03
1.551962095238240025e+00,4.097237957638344596e+03
1.552055165487790100e+00,3.977691573777801750e+03
1.552148485874329964e+00,4.009689048752497001e+03
1.552241578481369899e+00,3.833641298564118188e+03
1.552334802742999953e+00,4.212646206922026977e+03
1.552428038202990024e+00,4.080965740698368791e+03
1.552521282919550050e+00,4.050282607364872547e+03
1.552614540782099928e+00,4.070127679629006707e+03
1.552707809849060094e+00,4.367323781060877991e+03
1.552801088177959921e+00,4.847228378511568735e+03
1.552894379659589985e+00,4.539662848409110666e+03
1.552987800995270007e+00,5.258918218839178735e+03
1.553081112968939914e+00,6.022101078037739171e+03
1.553174438102099986e+00,6.715869071281157630e+03
1.553267891192509964e+00,7.390629069375780091e+03
1.553361238774819908e+00,8.178542169306841970e+03
1.553454597577730079e+00,9.387922519018564344e+03
1.553548084386070061e+00,1.010622922387431208e+04
1.553641465650279940e+00,1.035255627776972869e+04
1.553734858141160080e+00,8.925764021408325789e+03
1.553828378685689904e+00,6.568783534550668264e+03
1.553921793650020033e+00,5.652579218826251235e+03
1.554015338647730005e+00,4.862512445209160433e+03
1.554108774146079952e+00,4.607072434656442965e+03
1.554202341658009967e+00,3.987298331674749534e+03
1.554295801593839954e+00,3.323813681601253847e+03
1.554389389679859956e+00,2.974778498091865004e+03
1.554482990985639912e+00,2.965151751486170269e+03
1.554576484678499959e+00,2.760897232847667510e+03
1.554670106569870036e+00,2.751470934520769333e+03
1.554763741687799961e+00,2.522377893441574088e+03
1.554857388085379988e+00,2.657536825178358868e+03
1.554951043814750022e+00,2.993576390169511797e+03
1.555044593819439935e+00,2.538860405741230352e+03
1.555138393026010091e+00,2.467137734074805849e+03
1.555232082611720079e+00,2.608795696588260853e+03
1.555325785437640107e+00,2.587399495859401213e+03
1.555419499555440010e+00,2.779308706209830234e+03
1.555513223015859925e+00,2.595007888569608440e+03
1.555606959723309979e+00,2.297992536992240275e+03
1.555700707728780108e+00,2.389775519256136249e+03
1.555794584155089977e+00,2.400137345091236966e+03
1.555888354776810090e+00,2.272694027949566589e+03
1.555982136702680041e+00,2.076442293338463969e+03
1.556076047097910031e+00,2.419049098113402579e+03
1.556169851652309921e+00,2.041339435165181840e+03
1.556263667516990079e+00,1.933085150504419971e+03
1.556357492740559900e+00,1.937627182509286058e+03
1.556451569578479965e+00,1.998598941490272637e+03
1.556545419414770093e+00,1.815482097596199765e+03
1.556639278615399968e+00,1.713837406485181646e+03
1.556733151090430090e+00,1.724908365051308238e+03
1.556827154118959999e+00,1.786094877838020921e+03
1.556921166546040070e+00,1.734729762249907026e+03
1.557015073023439999e+00,1.983603823587565557e+03
1.557109229377819926e+00,1.882324685410288566e+03
1.557203158543480015e+00,1.768597434733582759e+03
1.557297216389120109e+00,2.098774012307785597e+03
1.557391168236639922e+00,1.897654636998067872e+03
1.557485250752840056e+00,1.721660281461027353e+03
1.557579342680339929e+00,1.926876700792345900e+03
1.557673447933960009e+00,2.057112806444905800e+03
1.557767564559489948e+00,1.956266585392062552e+03
1.557861690601809901e+00,1.618205015057881383e+03
1.557955829977129891e+00,1.829726995834173977e+03
1.558049980730570105e+00,1.747824990484947193e+03
1.558144142864170023e+00,1.578610612745287654e+03
1.558238314421849902e+00,1.721512354886348930e+03
1.558332618783369927e+00,1.365270821247014283e+03
1.558426815084059891e+00,1.470806869107260127e+03
1.558521020814330083e+00,1.563869554191703855e+03
1.558615239893710092e+00,1.482320522644824450e+03
1.558709589885080016e+00,1.301083831457079214e+03
1.558803710272639975e+00,1.387980162810572438e+03
1.558898083084000019e+00,1.437512209445354756e+03
1.558992467323059961e+00,1.487058721307092810e+03
1.559086743414590082e+00,1.349666997524461067e+03
1.559181028948499970e+00,1.237268979477328912e+03
1.559275447453899899e+00,1.374115885948412824e+03
1.559369757774569987e+00,1.367681329095781393e+03
1.559464199139539931e+00,1.398652216922470188e+03
1.559558530333519988e+00,1.373585310139554394e+03
1.559652994566139927e+00,1.329890567326456676e+03
1.559747470243060041e+00,1.435606866175400228e+03
1.559841835711039959e+00,1.665750541429979421e+03
1.559936334268070102e+00,1.721639892645635882e+03
1.560030844275650086e+00,1.609564473970982135e+03
1.560125365735850034e+00,1.460223072510734710e+03
1.560219776936460079e+00,1.410431045859131928e+03
1.560314441059079904e+00,1.516148320697515828e+03
1.560408877109219938e+00,1.739930133057092462e+03
1.560503444385989980e+00,1.491267901535841702e+03
1.560598021161710092e+00,1.516146900769762169e+03
1.560692611366399918e+00,1.696370736560313389e+03
1.560787332876570010e+00,1.665328548615729687e+03
1.560881826179469911e+00,1.522460613806771107e+03
1.560976568694339983e+00,1.609472985626607169e+03
1.561071084912780016e+00,1.702638586183382813e+03
1.561165852370530072e+00,1.696472820883824625e+03
1.561260509458290091e+00,2.081372485602034885e+03
1.561355179991289921e+00,2.397875275797456652e+03
1.561449862006109912e+00,2.255065031330561851e+03
1.561544555504839948e+00,2.614866445075835145e+03
1.561639378492009955e+00,2.285978256196551683e+03
1.561734094979130072e+00,2.502995337227403070e+03
1.561828942954710087e+00,2.298256466888801697e+03
1.561923682438840055e+00,2.446986886748993129e+03
1.562018553444749935e+00,2.527486063781752819e+03
1.562113313966349892e+00,2.198843289662808274e+03
1.562208208010740007e+00,2.502445936251695457e+03
1.562302993513770000e+00,2.365985419906883180e+03
1.562397910605269891e+00,2.279138074810201488e+03
1.562492837261920009e+00,2.365748000635759126e+03
1.562587657308359912e+00,2.353209014859088711e+03
1.562682608993329891e+00,2.588367016082116152e+03
1.562777572218609912e+00,2.241460007983573632e+03
1.562872545016489978e+00,2.290823889629513815e+03
1.562967411155139930e+00,2.055438301492536084e+03
1.563062529187039917e+00,2.346137623691886802e+03
1.563157418391819986e+00,2.611942121482126367e+03
1.563252557581719993e+00,2.704461313700936444e+03
1.563347590092569961e+00,2.852579789768892169e+03
1.563442634158449973e+00,3.043917037502072617e+03
1.563537689781500095e+00,3.284633747205679356e+03
1.563632756963799997e+00,3.222329588589776904e+03
1.563727833735500061e+00,3.475252900596167819e+03
1.563822803737519918e+00,4.098850237461404504e+03
1.563918025914909915e+00,4.042563846508515780e+03
1.564013259689279955e+00,4.221031253798790203e+03
1.564108262392180038e+00,4.238780666464153910e+03
1.564203398973869952e+00,3.997124544684352259e+03
1.564298667507689977e+00,4.243350229520910943e+03
1.564393827254199953e+00,4.143713396835465574e+03
1.564489118986380101e+00,3.895946360495406225e+03
1.564584299932040068e+00,3.500090377794741471e+03
1.564679614870819968e+00,3.375863471859929177e+03
1.564774941423529908e+00,3.270153693093871425e+03
1.564870038660149953e+00,3.084220291624010770e+03
1.564965388417749903e+00,3.015531770447710187e+03
1.565060627324889930e+00,3.261317010652396220e+03
1.565156120820379915e+00,2.908943220192580156e+03
1.565251384920220090e+00,2.840193646532742605e+03
1.565346660617380037e+00,2.685137401264421896e+03
1.565442066491800066e+00,2.708825802243139151e+03
1.565537485973190091e+00,2.621558047272749263e+03
1.565632917087639964e+00,2.521958185566754310e+03
1.565728359837269990e+00,2.453148329374188052e+03
1.565823814224200028e+00,2.575235468302302252e+03
1.565919280250559931e+00,2.925070007362420711e+03
1.566014635298389912e+00,2.659077374408207106e+03
1.566110245252120059e+00,2.787112470932973338e+03
1.566205746209319960e+00,2.681175316084784754e+03
1.566301138127959902e+00,2.827506685007751003e+03
1.566396662368479964e+00,2.838405117003269424e+03
1.566492196282259997e+00,2.713921705323191418e+03
1.566587864559759957e+00,2.650951915432453916e+03
1.566683423777800011e+00,2.643286246643651793e+03
1.566778994654449919e+00,2.820027536047886770e+03
1.566874697966740060e+00,2.517180221122168859e+03
1.566970290201600058e+00,2.558566487638552189e+03
1.567065896081389909e+00,2.544581957134019376e+03
1.567161513628340108e+00,2.561273733571420053e+03
1.567257142844580065e+00,2.706919386559344275e+03
1.567353025429500057e+00,2.612943746334481602e+03
1.567448678020229913e+00,2.654028506702361483e+03
1.567544340305059958e+00,2.559961469383204985e+03
1.567640137142009893e+00,2.705318120684980386e+03
1.567735824780789988e+00,2.647998248945355499e+03
1.567831645024150067e+00,2.885244612450284876e+03
1.567927476981320067e+00,2.938272314433148495e+03
1.568023199702430093e+00,2.954403446830391658e+03
1.568119053095810012e+00,3.037963886394374640e+03
1.568214799210680077e+00,3.170493790425254701e+03
1.568310678014749993e+00,3.290673501603391742e+03
1.568406568543369906e+00,3.079675815739220525e+03
1.568502349772739946e+00,2.850288103020403469e+03
1.568598263742110088e+00,2.976421712612090687e+03
1.568694187457970068e+00,2.740898168635090315e+03
1.568790245961630081e+00,2.756618837777469253e+03
1.568886195145029916e+00,2.778389978304701344e+03
1.568982034965900052e+00,2.512205173740800092e+03
1.569078128726379973e+00,2.570650510039123219e+03
1.569174113128640080e+00,2.420821713937735240e+03
1.569269986144399942e+00,2.417899703849586331e+03
1.569365994021590049e+00,2.347601008605910010e+03
1.569462134821129951e+00,2.283398573078308345e+03
1.569558166211779904e+00,2.194669623090641380e+03
1.569654209354989893e+00,2.252741483969237834e+03
1.569750385471510024e+00,2.225108416056476017e+03
1.569846452141129944e+00,2.552137408680403496e+03
1.569942528582100039e+00,2.622170034739106541e+03
1.570038740034850111e+00,2.306953424764885312e+03
1.570134842002629982e+00,2.578608057315419501e+03
1.570230955735929967e+00,2.599523833586056753e+03
1.570327202544610001e+00,2.357614515839524302e+03
1.570423461152850031e+00,2.573964925306346686e+03
1.570519610225350027e+00,2.252589902540190451e+03
1.570615890434960082e+00,2.444330876022394477e+03
1.570712063072569942e+00,2.263417838396864227e+03
1.570808368870739935e+00,2.131360368641219793e+03
1.570904686479319912e+00,2.029808683333521458e+03
1.571000894488630006e+00,2.080812752584602549e+03
1.571097235709659978e+00,1.814402632510838430e+03
1.571193588747600067e+00,1.828700984677938777e+03
1.571289832148140109e+00,1.696502684894709319e+03
1.571386206820230003e+00,1.619193834495360989e+03
1.571482595306850083e+00,1.486959492866944856e+03
1.571578995619099972e+00,1.531541408837153540e+03
1.571675407759139942e+00,1.606529660591430229e+03
1.571771831729170010e+00,1.657047299466667937e+03
1.571868267531340013e+00,1.451506931842607628e+03
1.571964715167849969e+00,1.526283089048383999e+03
1.572061174640859926e+00,1.686269841251752950e+03
1.572157765549980102e+00,1.620757583448837750e+03
1.572254248717239955e+00,1.823185342210599174e+03
1.572350743727549904e+00,1.629653666556302596e+03
1.572447250583079992e+00,1.752734642981251682e+03
1.572543769286040005e+00,1.638293330295223768e+03
1.572640421503959995e+00,1.742957075598123538e+03
1.572736963923220044e+00,1.810999914140913916e+03
1.572833518196449898e+00,1.769434298895160509e+03
1.572930206036039946e+00,1.739996976194861873e+03
1.573026782043190019e+00,1.710497496863340984e+03
1.573123493646239934e+00,1.802587714088325129e+03
1.573220095386820061e+00,1.627029173821100358e+03
1.573316708992289925e+00,1.791924785411022867e+03
1.573413456249850073e+00,1.762197935988911922e+03
1.573510093606619975e+00,1.665556640045138920e+03
1.573606864649790049e+00,1.696503231353040746e+03
1.573703647596560007e+00,1.848889771947749750e+03
1.573800320604189951e+00,1.855365763417486505e+03
1.573897127349749958e+00,1.764610331173970280e+03
1.573993944007529899e+00,1.661678535597015753e+03
1.574090774575390039e+00,1.753010056778050966e+03
1.574187617057829947e+00,1.789615688418327636e+03
1.574284349537159899e+00,1.662262554476055357e+03
1.574381215840350068e+00,1.880806751709261334e+03
1.574478094064710065e+00,1.789773877640787987e+03
1.574574984212439910e+00,1.753310150476008175e+03
1.574671886285750055e+00,1.916961206245884114e+03
1.574768922281770012e+00,1.868248051571480801e+03
1.574865726217899997e+00,1.892238481128777948e+03
1.574962786106119950e+00,1.752489561642440322e+03
1.575059733918120042e+00,1.830934438798335577e+03
1.575156573612110034e+00,1.818379753645549954e+03
1.575253669354929942e+00,1.811845543529216684e+03
1.575350777068829977e+00,1.629559048991237205e+03
1.575447774655879929e+00,1.738026906765273225e+03
1.575544784188340097e+00,1.664706795187182024e+03
1.575641805668430040e+00,1.676130486102478926e+03
1.575738961243619896e+00,1.445321213672660178e+03
1.575836006640630060e+00,1.608000257568568031e+03
1.575933063991880045e+00,1.498207778642715539e+03
1.576030133299600067e+00,1.430755594219440809e+03
1.576127458976980034e+00,1.520595572765318593e+03
1.576224552234360088e+00,1.682929841377254888e+03
1.576321657454829994e+00,1.349181367284519638e+03
1.576418894887209987e+00,1.444864130033866331e+03
1.576516146321109924e+00,1.334881120745010321e+03
1.576613409754910045e+00,1.285334361827888415e+03
1.576710562894839907e+00,1.120898963472027390e+03
1.576807850319980053e+00,1.300946688730869482e+03
1.576905149751669954e+00,1.190843750147251512e+03
1.577002338850900021e+00,1.141132297488205040e+03
1.577099662287259951e+00,1.024945649954126111e+03
1.577196997736830086e+00,1.144282682262176422e+03
1.577294467588389981e+00,1.209187773903362086e+03
1.577391704684530049e+00,1.086846909363046279e+03
1.577489076187110095e+00,9.765738142176007841e+02
1.577586459711799893e+00,1.011135960829273245e+03
1.577683855260840096e+00,1.118048714345394956e+03
1.577781385298570038e+00,1.055945000933319079e+03
1.577878682440859937e+00,1.114448577884388214e+03
1.577976114076300007e+00,1.154794065106117387e+03
1.578073680252499944e+00,1.014169130549741681e+03
1.578171135971810024e+00,1.132801259790667245e+03
1.578268601720030029e+00,1.124747850408286240e+03
1.578366081516759944e+00,1.291443772034697986e+03
1.578463695923739918e+00,1.138640812485877632e+03
1.578561199822209993e+00,1.269030225425291064e+03
1.578658715767319975e+00,1.116180727687753688e+03
1.578756366374830078e+00,1.234393697078312925e+03
1.578854029063780029e+00,1.244116789385706397e+03
1.578951581192550080e+00,1.217656544258120903e+03
1.579049145376899999e+00,1.341669326767238545e+03
1.579146721619069993e+00,1.206759881821180898e+03
1.579244555300000075e+00,1.348706766629833737e+03
1.579342155694849925e+00,1.117471212741612362e+03
1.579439768154240031e+00,1.078793443829225907e+03
1.579537515415279980e+00,1.082196544631327697e+03
1.579635274775700093e+00,1.007366813236184043e+03
1.579733046237749905e+00,8.964374418221503902e+02
1.579830829803660075e+00,8.456258529219190905e+02
1.579928502680020053e+00,8.729325282545514710e+02
1.580026310445219906e+00,8.220559417750589546e+02
1.580124130321020059e+00,7.050501122753205436e+02
1.580221962309690031e+00,7.202269429298972909e+02
1.580319806413480022e+00,6.752826148839582174e+02
1.580417662634620024e+00,7.023894471801168038e+02
1.580515530975380001e+00,6.093373086884413397e+02
1.580613411437999938e+00,6.303602840333678614e+02
1.580711304024750019e+00,5.852980475260957292e+02
1.580809331670470108e+00,5.582222445030836298e+02
1.580907248527430031e+00,4.831004771580765578e+02
1.581005054552210076e+00,5.159693498543377927e+02
1.581102995657960086e+00,5.667907663920940422e+02
1.581201194886199923e+00,5.035932362901122588e+02
1.581299160295460027e+00,5.243361899968332409e+02
1.581397014820580038e+00,5.330381629187050976e+02
1.581495127535949896e+00,4.517747374842496129e+02
1.581593252426259921e+00,5.803086160734081886e+02
1.581691143354120088e+00,4.929905854904548050e+02
1.581789292570549899e+00,4.176572767232285059e+02
1.581887453968700008e+00,4.321856250212590567e+02
1.581985627550859919e+00,4.826167742240602365e+02
1.582083690188359926e+00,4.611186691289570945e+02
1.582181888130030023e+00,4.216305633565956441e+02
1.582279975101039904e+00,4.000806667857316938e+02
1.582378197411290044e+00,4.024531548823674711e+02
1.582476431916880033e+00,4.586608876377995330e+02
1.582574555412749939e+00,3.831537586653057019e+02
1.582672814300539965e+00,4.452633356715818422e+02
1.582771085390479948e+00,3.098954007191412643e+02
1.582869368684850064e+00,4.795995073834093319e+02
1.582967664185910062e+00,4.398956076486240363e+02
1.583065848612110083e+00,4.360478815148172771e+02
1.583164168518089943e+00,4.501087842635197376e+02
1.583262500637580006e+00,4.581564221740341054e+02
1.583360844972879988e+00,4.721474404694378677e+02
1.583459324871349994e+00,5.040329319981408389e+02
1.583557570299960027e+00,5.776949101394887975e+02
1.583655951296309983e+00,4.123611248892136700e+02
